S,p01,p02,p03,p04,p05,p06,p07,p08,p09
137,33.200586121638885,44.4131270957806,26.961455101642606,19.057954170172486,14.56430396720485,11.528048917759293,9.152846635325318,6.9947268799996465,4.613752479369282
138,35.69797724908563,45.450486010278546,27.558347608998446,19.514035063174262,14.953749567521868,11.878768453030375,9.477048879922734,7.297114764830326,4.893368223353889
139,38.29178977433434,46.45465572643346,28.13211418521888,19.95114082943843,15.326512381432522,12.214375116758092,9.787380982814042,7.586733841440463,5.161331470305797
140,40.978936570382054,47.426035886745765,28.683561968209936,20.370079800907348,15.683375451090242,12.535625872865808,10.084574147744618,7.864287360067124,5.418309387541953
141,43.755913365709986,48.365186105738545,29.21355859809971,20.7716942374077,16.025144117301693,12.843293255992805,10.369370469377515,8.130485693750344,5.664972726719952
142,46.618824590726106,49.27280555217344,29.723017479276947,21.156848351215984,16.352635529851867,13.138155854981548,10.642514166971395,8.386038246298,5.901988462226626
143,49.56341233010002,50.14971321164339,30.212884343772828,21.526417639256223,16.666669429797665,13.420990031901425,10.904744018258228,8.631646522749747,6.130013544172996
144,52.58508796679284,50.99682901533953,30.684125130779805,21.881279492265904,16.968060154458087,13.692562816659759,11.156786926219553,8.867998289665735,6.3496896882710985
145,55.67896608327776,51.81515598276594,31.13771517313033,22.222305033546164,17.25760980189257,13.953625906028577,11.399352542926167,9.09576274531041,6.561639119874485
146,58.839900173134986,52.60576349091597,31.574629661321296,22.55035212620946,17.536102482545246,14.204910688812333,11.6331288682197,9.315586615347371,6.766461185777217
147,62.06251971140117,53.36977174996598,31.995835338897294,22.866259477906326,17.804299578345706,14.447124213634055,11.858778737736486,9.528091087565471,6.964729747277332
148,65.34126813457259,54.108337536194284,32.40228337053388,23.170841765031724,18.062935925600954,14.680946013620755,12.076937113990738,9.733869499125802,7.156991268783486
149,68.67044129035192,54.822641206961364,32.79490331377666,23.464885693949356,18.312716836123144,14.907025701723242,12.288209094590385,9.933485691463773,7.343763519052615
150,72.04422593258033,55.51387499970026,33.174598118527854,23.74914691448744,18.554315871185878,15.125981252176501,12.493168554080114,10.127472951193539,7.525534805651901
151,75.45673785750063,56.183232597609134,33.54224007394251,24.024347700864368,18.788373284255044,15.338397885733812,12.692357339506444,10.316333459174132,7.702763667917267
152,78.90205930300537,56.83189992820985,33.89866761961002,24.291175316454527,19.015495051578668,15.54482748047441,12.886284943644455,10.500538174487417,7.875878958985183
153,82.37427526188195,57.46104714776585,34.24468293779235,24.550280981478068,19.236252413563548,15.745788434402996,13.075428585262472,10.680527085926883,8.04528025263842
154,85.86750839262977,58.07182175384078,34.58105024435696,24.802279366133106,19.451181854337563,15.941765911018635,13.260233631113394,10.856709768670925,8.211338516919398
155,89.3759522463609,58.665342760141215,34.90849469804651,25.047748536512415,19.660785451950602,16.13321240458454,13.44111429959689,11.029466189521031,8.374397001867706
156,92.8939025649162,59.24269586232782,35.22770185148403,25.287230284867235,19.86553153743884,16.32054856760874,13.618454592153029,11.199147710335566,8.534772294504123
157,96.41578644277438,59.80492951928866,35.539317570884776,25.521230781651028,20.065855606047478,16.50416424812562,13.792609403870415,11.366078244203948,8.692755499734517
