S,p01,p02,p03,p04,p05,p06,p07,p08,p09
119,2.038175108205864,7.568794887181215,9.801833848316383,10.843199222411178,11.396805253943013,11.735165209070551,12.004266238967208,12.325059030666743,12.896074928898075
120,2.2538081167092385,8.120268145681244,10.440779250528202,11.509621028454193,12.069346832818102,12.404989144591845,12.668360800623281,12.984360450510758,13.55614981659036
121,2.4849739764881624,8.692481922115435,11.098748562950064,12.193354399546708,12.757669839773476,13.08919524370149,13.345514972972271,13.655416060538458,14.226561569974653
122,2.732089169416331,9.28500821220051,11.775097912081398,12.893685740174787,13.461036638082259,13.787040979254035,14.034990985734757,14.337499611825375,14.906607343895233
123,2.9955292814354655,9.897374004333326,12.469159092306917,13.609889689055311,14.178706422627329,14.497787287499794,14.736060207921131,15.02989938861411,15.595604744298436
124,3.275626943092988,10.529066364828912,13.18024516348074,14.34123441154533,14.90994008428631,15.220702978733847,15.4480070804929,15.731921597748391,16.292894469519513
125,3.5726701770420006,11.179537565729659,13.907655800682456,15.086986523017455,15.65400464489562,15.95506868516969,16.170132567489542,16.442893268580413,16.997842470248397
126,3.886901159536622,11.848210190120737,14.650682352438464,15.846415616995792,16.41017724953109,16.700180343162355,16.90175713192275,17.16216467872619,17.709841654050727
127,4.21851539667805,12.534482155925009,15.408612572487781,16.618798380673923,17.17774871112611,17.455352214451217,17.642223249428913,17.889111326651985,18.428313164318237
128,4.5676613102233565,13.2377316056524,16.180734998625205,17.403422288553713,17.95602660982469,18.219919457628567,18.390897478268,18.6231354765697,19.152707266422272
129,4.934440222260418,13.957321616353145,16.966342960123978,18.199588872259582,18.744337955893698,18.993240266541232,19.147172108799957,19.363667304557172,19.882503875748107
130,5.318906723049203,14.692604690899607,17.764738202620823,19.006616571051637,19.542031430489132,19.77469759683912,19.910466419101475,20.110165677267076,20.61721276329277
131,5.7210694019054715,15.442926998550462,18.57523412606611,19.82384317316588,20.348479223100004,20.563700505430532,20.680227565975667,20.862118596151923,21.35637347473142
132,6.140891917187176,16.207632339393108,19.39715863734068,20.65062786283401,21.163078488115378,21.359685130253215,21.455931142340557,21.619043340894912,22.099554998413243
133,6.578294378274229,16.986065813616868,20.22985662439469,21.486352891726252,21.985252445730097,22.162115339595996,22.237081432938055,22.380486345807704,22.846355216734263
134,7.033155009908402,17.777577182537996,21.0726920632697,22.330424896628383,22.81445115438104,22.970483081287068,23.023211400583108,23.146022842429012,23.59640017387299
135,7.505312067386677,18.58152391381939,21.925049773121692,23.182275887481154,23.65015198316293,23.78430846248252,23.81388243486544,23.915256300541483,24.349343191055745
136,7.994565969848771,19.39727390834358,22.786336837412687,24.04136393152445,24.491859813290915,24.603139590646013,24.6086838944092,24.68781769840316,25.104863858431123
137,8.50068161825041,20.22420791068346,23.655983711804318,24.907173560268784,25.339106997733918,25.426552205665423,25.407232472593513,25.463364651258313,25.862666930366434
138,9.0233908645165,21.06172160904537,24.53344504102644,25.779215926440852,26.191453107714036,26.254149132023905,26.209171415103143,26.241580425231493,26.622481148604887
139,9.562395098785563,21.909227433936838,25.418200208155653,26.657028737975068,27.04848449394199,27.085559578575655,27.014169615909314,27.022172861584764,27.384058015290414
140,10.117367922530725,22.76615606764746,26.309753640383683,27.540175995640013,27.909813689300076,27.92043831187468,27.821920616334506,27.80487323410969,28.147170535457747
141,10.687957876617762,23.63195767893456,27.20763489554305,28.428247560049815,28.775078678269,28.758464727209663,28.632141529797792,28.589435060169617,28.911611946212417
142,11.273791194979212,24.50610289911803,28.11139855344737,29.320858572690483,29.643942056785868,29.599341839590195,29.44457191272823,29.375632883667873,29.67719444754684
143,11.874474556485588,25.38808355713597,29.02062393556212,30.217648754255148,30.516090104475687,30.442795214950277,30.25897260001348,30.163261046029326,30.443747947574252
144,12.489597809720015,26.277413192026945,29.934914675691775,31.118281602070798,31.391231789369495,31.288571859833766,31.075124521259887,30.952132459164822,31.211118832928562
145,13.11873664765988,27.173627361842563,30.853898163327507,32.02244350678704,32.26909772335082,32.13643908583993,31.89282751211494,31.742077392388367,31.979168773200726
146,13.761455211674004,28.07628376819043,31.777224880075554,32.9298428068057,33.149439084708696,32.98618336317711,32.7118991329708,32.53294228337552,32.747773566555054
