S,p03,p04,p05,p06,p07,p08,p09
203,82.02621434205356,86.67616181172387,89.0377014565515,90.42711146569211,91.35251231106291,92.09333973245097,92.94024703782858
204,82.9246395742905,87.59547433551737,89.96612008490756,91.35946871237884,92.28620658629515,93.02718235203562,93.87468544655906
205,83.82305420493184,88.51476866596529,90.89451196289701,92.2917903053681,93.21985552348252,93.96096738651913,94.80904901646521
206,84.72145777540725,89.4340444539448,91.82287684429781,93.2240761496517,94.15345923654151,94.89469522691256,95.74333844513988
207,85.61984987578775,90.35330138103635,92.7512145067571,94.15632616842923,95.08701785114695,95.82836626841107,96.67755442730342
208,86.51823013903335,91.27253915620004,93.67952474933809,95.08854030114787,96.02053150316023,96.7619809091959,97.61169765392503
209,87.41659823593798,92.19175751285655,94.60780739035128,96.02071850177656,96.954000337272,97.6955395494062,98.54576881147881
210,88.31495387067397,93.1109562063192,95.53606226545332,96.95286073729828,97.88742450581222,98.62904259025863,99.4797685813306
211,89.21329677688087,94.03013501153504,96.46428922596743,97.8849669863796,98.82080416771524,99.56249043329345,100.41369763922344
212,90.11162671422524,94.94929372109797,97.39248813740375,98.81703723819473,99.75413948761702,100.49588347972929,101.34755665486148
213,91.00994346537625,95.86843214350318,98.3206588781574,99.74907149140019,100.68743063506206,101.4292221299214,102.28134629156371
214,91.9082468333547,96.7875501016011,99.24880133834714,100.68106975322067,101.62067778381852,102.36250678288982,103.21506720599487
215,92.8065366391984,97.70664743124676,100.17691541880387,101.61303203864642,102.55388111127577,103.29573783592915,104.14872004794809
216,93.70481271991784,98.62572398009712,101.10500103015877,102.54495836972269,103.48704079791754,104.22891568427605,105.08230546017609
217,94.60307492669708,99.54477960655773,102.03305809204328,103.47684877491443,104.42015702686027,105.16204072082706,106.01582407826785
218,95.50132312332128,100.46381417884812,102.96108653237633,104.4087032885536,105.35322998345367,106.09511333590986,106.94927653055966
219,96.39955718478923,101.38282757417296,103.88908628672789,105.34052195033514,106.28625985492235,107.02813391708399,107.88266343808107
220,97.29777699610035,102.30181967799395,104.81705729775145,106.27230480487636,107.21924683006077,107.96110284898295,108.81598541451591
221,98.19598245118961,103.22079038337483,105.74499951467736,107.20405190131886,108.15219109895601,108.89402051318436,109.74924306619928
222,99.09417345199321,104.13973959040844,106.67291289285609,108.13576329297236,109.08509285275227,109.82688728810183,110.68243699212448
223,99.9923499076219,105.0586672056986,107.60079739335389,109.06743903699736,110.01795228343619,110.75970354889984,111.61556778396658
224,100.89051173364584,105.977573141903,108.52865298257636,109.99907919411842,110.95076958365294,111.69246966743219,112.54863602612326
225,101.78865885145508,106.89645731732087,109.45647963194345,110.9306838283626,111.88354494654158,112.62518601218392,113.48164229575896
226,102.68679118771128,107.81531965552867,110.38427731758397,111.86225300682379,112.81627856558599,113.55785294824408,114.41458716286958
227,103.58490867384408,108.73416008504385,111.31204602006025,112.79378679945644,113.74897063449032,114.49047083727382,115.34747119034576
228,104.48301124563262,109.65297853903456,112.23978572412149,113.72528527887303,114.68162134706068,115.4230400374914,116.28029493403903
229,105.38109884282034,110.57177495504125,113.16749641847056,114.65674852017233,115.61423089710574,116.35556090366995,117.2130589428495
230,106.2791714087765,111.49054927474135,114.09517809556107,115.5881766007757,116.54679947834344,117.288033787134,118.14576375879865
231,107.1772288902065,112.40930144372301,115.02283075139687,116.51956960027704,117.47932728431928,118.2204590357656,119.0784099171163
232,108.07527123688527,113.32803141128753,115.95045438536052,117.45092760030748,118.41181450833678,119.15283699402127,120.01099794632633
233,108.9732984014318,114.24673913025913,116.87804900004512,118.38225068440543,119.3442613433865,120.08516800293695,120.94352836833788
234,109.8713103390967,115.16542455682217,117.80561460110263,119.31353893790386,120.27666798209447,121.0174524001627,121.87600169853057
235,110.76930700758545,116.08408765036002,118.73315119710186,120.24479244781503,121.20903461666204,121.9496905199712,122.80841844584818
236,111.66728836689227,117.00272837331836,119.66065879939568,121.17601130273529,122.14136143882696,122.88188269329079,123.7407791128887
237,112.56525437915934,117.92134669106555,120.58813742199705,122.1071955927446,123.07364863980577,123.8140292477321,124.67308419599422
238,113.46320500854527,118.8399425717737,121.51558708146182,123.0383454093199,124.00589641027138,124.7461305076134,125.60533418534416
239,114.36114022111074,119.758515986303,122.44300779677901,123.9694608452535,124.93810494030951,125.67818679399548,126.53752956504462
240,115.25905998471016,120.67706690809425,123.3703995892714,124.90054199457045,125.87027441938083,126.61019842470999,127.46967081321758
241,116.1569642689058,121.59559531306958,124.2977624824899,125.83158895245995,126.80240503630559,127.54216571439625,128.40175840209167
242,117.05485304487632,122.51410117953796,125.22509650213122,126.76260181519967,127.73449697922408,128.47408897452834,129.3337927980893
243,117.95272628534163,123.43258448810522,126.15240167594298,127.69358068009585,128.6665504355783,129.40596851345353,130.26577446191385
244,118.85058396449593,124.35104522159443,127.07967803364168,128.62452564541576,129.59856559209103,130.33780463642606,131.19770384864086
245,119.74842605794164,125.26948336496,128.00692560683734,129.5554368103328,130.5305426347401,131.26959764563804,132.1295814077952
246,120.64625254263193,126.18789890521984,128.93414442895462,130.48631427486484,131.46248174874472,132.20134784025905,133.06140758344327
247,121.54406339681685,127.1062918313811,129.86133453516132,131.4171581398296,132.39438311854792,133.13305551646843,133.99318281427125
248,122.44185859999388,128.0246621343722,130.78849596229875,132.34796850678157,133.32624692779507,134.06472096748848,134.92490753366644
249,123.33963813286499,128.94300980697753,131.71562874881963,133.27874547797367,134.2580733593303,134.99634448361846,135.85658216980204
