S,p03,p04,p05,p06,p07,p08,p09
186,2.0057200345036108e-05,1.6939338820520788e-06,-1.200376686938398e-05,-2.578161684141378e-05,-4.119186769457883e-05,-6.045553391231806e-05,-8.508109772265016e-05
187,1.6105303757285583e-05,-7.723599537712289e-07,-1.3854162261850433e-05,-2.7162485594089958e-05,-4.208885684420238e-05,-6.081151582293387e-05,-8.488214575663733e-05
188,1.2605312349478481e-05,-2.9700686354772188e-06,-1.5497505501116393e-05,-2.8369981919240672e-05,-4.284700594325841e-05,-6.104357908043312e-05,-8.459323908027727e-05
189,9.506919695922988e-06,-4.916813622912741e-06,-1.6955397086348967e-05,-2.9424001013467205e-05,-4.347882054389629e-05,-6.117758744039747e-05,-8.422404107477632e-05
190,6.764935278624762e-06,-6.649543138337322e-06,-1.824716377996083e-05,-3.0347564461408183e-05,-4.400916964186763e-05,-6.123570983618265e-05,-8.37931679598114e-05
191,4.339000270192628e-06,-8.189857680918067e-06,-1.9395685058043455e-05,-3.116568336736236e-05,-4.443350576366356e-05,-6.122022000454308e-05,-8.331568324138061e-05
192,2.1879031919525005e-06,-9.566036851538229e-06,-2.0418440271896543e-05,-3.186571007063321e-05,-4.478593496060057e-05,-6.113197059676168e-05,-8.278234986391908e-05
193,2.8975932764296886e-07,-1.0789733551064273e-05,-2.132580334546219e-05,-3.2483455925103044e-05,-4.505906758822675e-05,-6.099242000345839e-05,-8.220894187616068e-05
194,-1.3942269561084686e-06,-1.1873453331645578e-05,-2.213340621892712e-05,-3.302602635812946e-05,-4.527706209955795e-05,-6.081648962208419e-05,-8.161663345163106e-05
195,-2.8813929020543583e-06,-1.28528654386173e-05,-2.285801770085527e-05,-3.3493705586806755e-05,-4.5436223672368214e-05,-6.05955108312628e-05,-8.099092951852072e-05
196,-4.200728653813712e-06,-1.3725411918130703e-05,-2.3496227186114993e-05,-3.389914127183147e-05,-4.554621568786388e-05,-6.0339004903653404e-05,-8.034405141188472e-05
197,-5.378382184062502e-06,-1.4515393331748783e-05,-2.407915644653258e-05,-3.424887040637259e-05,-4.5620538458024384e-05,-6.0047824490538915e-05,-7.967571491462877e-05
198,-6.4150640355364885e-06,-1.5206609305096208e-05,-2.459486836414726e-05,-3.4560230233182665e-05,-4.565904987430258e-05,-5.9751670278274105e-05,-7.901022058831586e-05
199,-7.332801033044234e-06,-1.5846524092921754e-05,-2.505359475435398e-05,-3.482028887447086e-05,-4.5653649749510805e-05,-5.942126790614566e-05,-7.831914672351559e-05
200,-8.15205680737563e-06,-1.6417089909737115e-05,-2.5472672859905288e-05,-3.5053489000347327e-05,-4.56394388947956e-05,-5.907736522203777e-05,-7.763247822367703e-05
201,-8.88022100298258e-06,-1.692754381110717e-05,-2.5847555207292316e-05,-3.523993541421078e-05,-4.559439048534841e-05,-5.871982011740329e-05,-7.693301995459478e-05
202,-9.524256938675535e-06,-1.7395791473973077e-05,-2.6180941858910955e-05,-3.54069129571144e-05,-4.552390464596101e-05,-5.834877470078936e-05,-7.623384590260684e-05
203,-1.0099512337546912e-05,-1.781458536243008e-05,-2.648718577802356e-05,-3.55404949914373e-05,-4.544730813904607e-05,-5.796536584057321e-05,-7.553126124548726e-05
204,-1.0613376844048616e-05,-1.8201689044872182e-05,-2.6757760451801005e-05,-3.565389761206461e-05,-4.534072672868206e-05,-5.758167276326276e-05,-7.483379249606514e-05
205,-1.1073382211179705e-05,-1.8545875946074375e-05,-2.7002613478543935e-05,-3.575564733182546e-05,-4.5223913502923097e-05,-5.71941427551792e-05,-7.413859748339746e-05
206,-1.147824946201581e-05,-1.8863914874600596e-05,-2.722373437791248e-05,-3.582826479942014e-05,-4.509757900450495e-05,-5.6793396652210504e-05,-7.343686547756079e-05
207,-1.1848442227346823e-05,-1.9161348063789774e-05,-2.7433202376414556e-05,-3.588581876101671e-05,-4.496655492403079e-05,-5.6400892844976624e-05,-7.274650215549627e-05
208,-1.21704601951933e-05,-1.9417711882852018e-05,-2.7602879981714068e-05,-3.594209374568891e-05,-4.481591986404965e-05,-5.600313102149812e-05,-7.207319185909e-05
209,-1.246590386472235e-05,-1.9663559669425013e-05,-2.77704259588063e-05,-3.597392606025096e-05,-4.466400582714414e-05,-5.5600963833057904e-05,-7.138467594813847e-05
210,-1.2732925824820995e-05,-1.989420184145274e-05,-2.791807673929725e-05,-3.59835894414573e-05,-4.45029968432209e-05,-5.519041224033572e-05,-7.069871799103566e-05
211,-1.2971668184036389e-05,-2.0098269715163042e-05,-2.8047395517205587e-05,-3.600192144403991e-05,-4.433928779690177e-05,-5.479520837070595e-05,-7.003691848694871e-05
212,-1.3195773362895125e-05,-2.028599510595086e-05,-2.8177424837849685e-05,-3.600547415771871e-05,-4.417671561895986e-05,-5.4395883353208774e-05,-6.937753482816333e-05
213,-1.3382788210947183e-05,-2.0469030914682662e-05,-2.8275195518290275e-05,-3.598785269787186e-05,-4.399069553073787e-05,-5.398987923399545e-05,-6.871260893603903e-05
214,-1.3567671430791961e-05,-2.0624923990908428e-05,-2.8383766448314418e-05,-3.597719455683546e-05,-4.382357587928709e-05,-5.3598938620780245e-05,-6.806743613196886e-05
215,-1.3734506865148433e-05,-2.078394345517154e-05,-2.8479405500547728e-05,-3.595360453800822e-05,-4.364991923466732e-05,-5.320117679730174e-05,-6.742268965354015e-05
216,-1.3875904869564692e-05,-2.0927330979247927e-05,-2.8553586162161082e-05,-3.5921488006351865e-05,-4.3455230525069055e-05,-5.2806825578954886e-05,-6.678192221443169e-05
217,-1.401431859449076e-05,-2.1053665477666073e-05,-2.8621229830605444e-05,-3.589576635931735e-05,-4.327077363086573e-05,-5.242100087343715e-05,-6.615408665311406e-05
218,-1.4142642612569034e-05,-2.117445774274529e-05,-2.8683899699899484e-05,-3.5857397051586304e-05,-4.308787993068108e-05,-5.203744990467385e-05,-6.553960929522873e-05
219,-1.4248655588744441e-05,-2.1291839402692858e-05,-2.8739606250383076e-05,-3.580723273444164e-05,-4.289290700398851e-05,-5.1644661880345666e-05,-6.49183107270801e-05
220,-1.4361063449541689e-05,-2.139898924724548e-05,-2.8787496830773307e-05,-3.5757636851485586e-05,-4.2705323721747845e-05,-5.125315283294185e-05,-6.430724397432641e-05
221,-1.4452723462454742e-05,-2.1504860114873736e-05,-2.8837376930823666e-05,-3.570519879758649e-05,-4.251148766343249e-05,-5.088097054795071e-05,-6.371621452672116e-05
222,-1.4545520343745011e-05,-2.159453060812666e-05,-2.8885267511213897e-05,-3.5643665796669666e-05,-4.233015715726651e-05,-5.050793561167666e-05,-6.312575351330452e-05
223,-1.4626522215621662e-05,-2.1682211581719457e-05,-2.890516270781518e-05,-3.557275363164081e-05,-4.211869963910431e-05,-5.013234272155387e-05,-6.253870310501952e-05
224,-1.4703829265272361e-05,-2.176392399633187e-05,-2.892988959501963e-05,-3.552159455466608e-05,-4.192699520899623e-05,-4.976101308784564e-05,-6.195364221639466e-05
225,-1.4778862578168628e-05,-2.1842936348548392e-05,-2.8970958965146565e-05,-3.5443719070826774e-05,-4.1752059587452095e-05,-4.940417852594692e-05,-6.139401875771e-05
226,-1.4848779983367422e-05,-2.1911574776822818e-05,-2.8982185540371574e-05,-3.5390286257097614e-05,-4.154841803938325e-05,-4.90408069708792e-05,-6.083396897338389e-05
227,-1.4910170875737094e-05,-2.1969981389702298e-05,-2.8992985789955128e-05,-3.532534265104914e-05,-4.1347476553710294e-05,-4.8682124997867504e-05,-6.027676136000082e-05
228,-1.4973267070672591e-05,-2.204544102824002e-05,-2.9015154723310843e-05,-3.5238372220192105e-05,-4.116444074497849e-05,-4.833552225136373e-05,-5.973518568680447e-05
229,-1.5026841992948903e-05,-2.2090631546234363e-05,-2.9007480861764634e-05,-3.516063884489995e-05,-4.096250449947547e-05,-4.7973145456126076e-05,-5.917868861615716e-05
230,-1.5087948668224271e-05,-2.2150601353132515e-05,-2.9019986413914012e-05,-3.5091289873889764e-05,-4.077875814800791e-05,-4.76161687856802e-05,-5.863427077201777e-05
231,-1.5140102505029063e-05,-2.2205597360880347e-05,-2.9014017854933627e-05,-3.499238232507196e-05,-4.0578527205070714e-05,-4.728036628875998e-05,-5.8116000900554354e-05
232,-1.5180887658061692e-05,-2.2254624809647794e-05,-2.901344942074502e-05,-3.491720690362854e-05,-4.038270162709523e-05,-4.6942432163632475e-05,-5.75984415718267e-05
233,-1.522295178801869e-05,-2.228816242677567e-05,-2.900790718740609e-05,-3.482512056507403e-05,-4.019256039100583e-05,-4.661487196244707e-05,-5.709267725251266e-05
234,-1.5268142306013033e-05,-2.2338895178108942e-05,-2.9001938628425705e-05,-3.4748666166706244e-05,-3.999858222414332e-05,-4.6272106146716396e-05,-5.657980750584102e-05
235,-1.531091697870579e-05,-2.236902219010517e-05,-2.9001370194237097e-05,-3.464151632215362e-05,-3.982052021456184e-05,-4.5955488303661696e-05,-5.608001174550736e-05
236,-1.535013893771975e-05,-2.2410944211515016e-05,-2.898403295148455e-05,-3.456975150584185e-05,-3.962284722547338e-05,-4.5621959543495905e-05,-5.558263183047529e-05
237,-1.538396077194193e-05,-2.2431265733757755e-05,-2.896214823522314e-05,-3.447070184847689e-05,-3.942830062442226e-05,-4.5291983497008914e-05,-5.508937306331063e-05
238,-1.5414087783938157e-05,-2.2456703163697966e-05,-2.8933015983056976e-05,-3.438259454924264e-05,-3.923318558918254e-05,-4.496115479923901e-05,-5.459895646708901e-05
239,-1.545302552585781e-05,-2.2495498797070468e-05,-2.8935005502717104e-05,-3.427658157306723e-05,-3.90511445402808e-05,-4.4661732090389705e-05,-5.4137103688844945e-05
240,-1.5470362768610357e-05,-2.2525057374878088e-05,-2.8899336257381947e-05,-3.4178242458438035e-05,-3.885105570589076e-05,-4.434525635588216e-05,-5.3658766319131246e-05
241,-1.550219508317241e-05,-2.254907371934678e-05,-2.886864081119711e-05,-3.408786142244935e-05,-3.8663046098008635e-05,-4.401996989145118e-05,-5.318611329130363e-05
242,-1.553743800286611e-05,-2.255745812362875e-05,-2.8845761335105635e-05,-3.4005154248006875e-05,-3.848967367048317e-05,-4.3700083551811986e-05,-5.2708912789967144e-05
243,-1.5561596455881954e-05,-2.2578205971512944e-05,-2.8815634323109407e-05,-3.391065206415078e-05,-3.8299390325846616e-05,-4.3413024286564905e-05,-5.227718702371931e-05
244,-1.557609152769146e-05,-2.2574226932192687e-05,-2.878422833418881e-05,-3.3800517940107966e-05,-3.8111522826511646e-05,-4.311175416660262e-05,-5.182243967283284e-05
245,-1.56035184772918e-05,-2.258701670143637e-05,-2.874628535209922e-05,-3.3698484003252815e-05,-3.7927065932308324e-05,-4.2809347178263124e-05,-5.137422931511537e-05
246,-1.5633361272193724e-05,-2.2616291062149685e-05,-2.8720705813611858e-05,-3.360725031598122e-05,-3.774516699195374e-05,-4.251148766343249e-05,-5.0935398121509934e-05
247,-1.565410912007792e-05,-2.2624107032243046e-05,-2.8677504815277644e-05,-3.3506353247503284e-05,-3.755559419005294e-05,-4.2215617668261984e-05,-5.050310392107349e-05
248,-1.5658230267945328e-05,-2.261941745018703e-05,-2.8621229830605444e-05,-3.3393234843970276e-05,-3.7358063309511635e-05,-4.192628466626047e-05,-5.007393610867439e-05
249,-1.5686936194470036e-05,-2.2639312646788312e-05,-2.8597355594683904e-05,-3.329574838062399e-05,-3.7196912217041245e-05,-4.163865696682478e-05,-4.9648178901406936e-05
