S,p07,p08,p09
209,-5.994891694172111e-05,-6.239346816983016e-05,-6.450775913435791e-05
210,-5.947256909166754e-05,-6.183555001371133e-05,-6.386727591234376e-05
211,-5.898940003135067e-05,-6.129781127128808e-05,-6.324796686385525e-05
212,-5.851617856933444e-05,-6.076220415707212e-05,-6.262695251280093e-05
213,-5.80382675252622e-05,-6.022048637532862e-05,-6.201588576004724e-05
214,-5.756362497777445e-05,-5.96986637901864e-05,-6.140965069789672e-05
215,-5.7107172324322164e-05,-5.9176841205044184e-05,-6.0813221125499695e-05
216,-5.664489322043664e-05,-5.865516072844912e-05,-6.023185505910078e-05
217,-5.618247200800397e-05,-5.813944881083444e-05,-5.9645373085004394e-05
218,-5.572928785113618e-05,-5.76372372051992e-05,-5.908148636990518e-05
219,-5.52840617729089e-05,-5.713857831324276e-05,-5.852157869412622e-05
220,-5.4841962082718965e-05,-5.664062996402208e-05,-5.796010782432859e-05
221,-5.4408531013905304e-05,-5.615561349259224e-05,-5.741142672377464e-05
222,-5.396913138611126e-05,-5.567869720835006e-05,-5.686899839929538e-05
223,-5.353811616259918e-05,-5.519694923350471e-05,-5.633367550217372e-05
224,-5.3117048537387745e-05,-5.472060138345114e-05,-5.58080159862584e-05
225,-5.269953362585511e-05,-5.426599614111183e-05,-5.5293725154115236e-05
226,-5.2276902806625e-05,-5.380400125432061e-05,-5.478028697325499e-05
227,-5.1861945848941104e-05,-5.334243269317085e-05,-5.4268554094960564e-05
228,-5.144073611518252e-05,-5.290473836794263e-05,-5.3776858521814574e-05
229,-5.10421216404211e-05,-5.245311740509351e-05,-5.3288573553800234e-05
230,-5.0658286454563495e-05,-5.200661234994186e-05,-5.278238290884474e-05
231,-5.026947746955557e-05,-5.157659188625985e-05,-5.231527211435605e-05
232,-4.9864041784530855e-05,-5.115253998155822e-05,-5.1843755954905646e-05
233,-4.949598064740712e-05,-5.0746962187986355e-05,-5.138090841683152e-05
234,-4.909622930426849e-05,-5.031978389524738e-05,-5.091592925055011e-05
235,-4.871921532867418e-05,-4.990965862816665e-05,-5.045933448855067e-05
236,-4.833566435991088e-05,-4.9503086074764724e-05,-5.00185137752851e-05
237,-4.798025088348368e-05,-4.909551876153273e-05,-4.9559361059436924e-05
238,-4.763592187373433e-05,-4.868724090556498e-05,-4.9133177526528016e-05
239,-4.726587121695047e-05,-4.830411626244313e-05,-4.868752512265928e-05
240,-4.688985200118623e-05,-4.7918149448378244e-05,-4.8286779019690584e-05
241,-4.653742280424922e-05,-4.7514276957372203e-05,-4.786244289789465e-05
242,-4.6196646508178674e-05,-4.713058388006175e-05,-4.74366856906272e-05
243,-4.584109092320432e-05,-4.6769343953201314e-05,-4.7041623929544585e-05
244,-4.552049404082936e-05,-4.639474582290859e-05,-4.663093022827525e-05
245,-4.517488605415565e-05,-4.60295268567279e-05,-4.6231889427872375e-05
246,-4.4837520363216754e-05,-4.566118150250986e-05,-4.5826595851394814e-05
247,-4.450242840903229e-05,-4.52982362730836e-05,-4.545142928691348e-05
248,-4.4183252612128854e-05,-4.494921768127824e-05,-4.507626272243215e-05
249,-4.386436103231972e-05,-4.459820956981275e-05,-4.469171699383878e-05
