S,p07,p08,p09
211,-0.09850976859127059,-0.10236255526763216,-0.10561826314869904
212,-0.09864164070449988,-0.10242777356950228,-0.10558047939923654
213,-0.09876887403947876,-0.10248920425226515,-0.10554056871114881
214,-0.09889191233014571,-0.10254726824143745,-0.10549889573496785
215,-0.09901116222010842,-0.10260232990333407,-0.10545577190157474
216,-0.0991269761385638,-0.10265471360071388,-0.10541147126730266
217,-0.09923965713198868,-0.10270470049533742,-0.10536621189771722
218,-0.09934947613032818,-0.1027525277663699,-0.10532020773723616
219,-0.0994566687495535,-0.10279841553995084,-0.10527362441337118
220,-0.09956145014200501,-0.10284254877035437,-0.10522660971901132
221,-0.09966399964866923,-0.10288509834310844,-0.1051792886386238
222,-0.09976447181259118,-0.10292619450069651,-0.10513177102211557
223,-0.0998630198267847,-0.10296597764636317,-0.1050841432714833
224,-0.09995976363086356,-0.10300455201672776,-0.10503649342297194
225,-0.10005481939856509,-0.10304200102950745,-0.10498888102006276
226,-0.10014828298210432,-0.10307843481882628,-0.10494136667205112
227,-0.10024024575727708,-0.10311391733353048,-0.10489398640345371
228,-0.10033078837068388,-0.10314850662496156,-0.10484679378919282
229,-0.1004199710763487,-0.10318227708694394,-0.10479981703781505
230,-0.10050786720228189,-0.10321527135204178,-0.10475308449997556
231,-0.10059453202870827,-0.10324753361601324,-0.10470661536032821
232,-0.1006800098224403,-0.10327911404317547,-0.10466044074064484
233,-0.10076436090855623,-0.10331004112629216,-0.10461456248833656
234,-0.10084761711937063,-0.1033403611927497,-0.10456899865118885
235,-0.10092981909792798,-0.10337009200611647,-0.10452375725833463
236,-0.10101100706094712,-0.1033992646881643,-0.10447884669417817
237,-0.1010912005483533,-0.10342790076833808,-0.10443427065354172
238,-0.10117043544255466,-0.10345602802885878,-0.10439004441309407
239,-0.10124875359451835,-0.1034836628832636,-0.1043461605831908
240,-0.10132616409919137,-0.10351081840553888,-0.10430261284000153
241,-0.10140269594671736,-0.10353752813330175,-0.10425941169955877
242,-0.10147837244289803,-0.10356378837172997,-0.10421656838843774
243,-0.10155321518823257,-0.10358962555301332,-0.10417405675866576
244,-0.10162723015127995,-0.10361504948264155,-0.1041318932948343
245,-0.10170045840141029,-0.10364007238194972,-0.10409006833356216
246,-0.10177290974411335,-0.10366470007738826,-0.1040485835801519
247,-0.1018445928480105,-0.10368895601686745,-0.10400743363447873
248,-0.10191553386107444,-0.10371284403731806,-0.10396661792810846
249,-0.10198573903608121,-0.10373637849170336,-0.103926128645071
