S,p02,p03,p04,p05,p06,p07,p08,p09
136,8.147295971827617,18.657326494508908,21.305607817190264,22.25436692135929,22.699160029837625,22.9503804490605,23.122663430186204,23.27468176659408
137,8.593729879247114,19.044052894212626,21.577941788919475,22.46805969026155,22.87798839528676,23.104881053015443,23.25757567191999,23.390910883946955
138,9.04581667198201,19.415055288796168,21.834293494293885,22.667246564367357,23.043581126991338,23.247167568207768,23.381167522096288,23.49677097548408
139,9.5025160375517,19.770254891859906,22.075153819400835,22.852582093335624,23.19664581253988,23.377964393311853,23.49416460472042,23.592976891784186
140,9.96277837725934,20.10965477872162,22.30105040297303,23.024730911380683,23.337885198060345,23.49798164953398,23.597271432507224,23.68021644159057
141,10.425552259984983,20.433333766334272,22.512540343377903,23.18436172785709,23.467992372161458,23.60791134705664,23.691168425443717,23.759148301394358
142,10.889791623736043,20.741440059524052,22.710203341880227,23.33214196159616,23.587646662726055,23.708424240709288,23.77650959637378,23.83040052968965
143,11.35446267590545,21.03418477510388,22.894635330139575,23.46873300709262,23.69751014423826,23.800167307186367,23.853920760430466,23.894569500626513
144,11.818550399134152,21.311835499027154,23.066442661523464,23.594786031466693,23.798224686721877,23.883761668841426,23.923998253394526,23.952219417466832
145,12.281064651364913,21.574709831462258,23.22623676889179,23.710938434362557,23.890409601889925,23.95980112090967,23.987308087924927,24.003882050749322
146,12.7410457730015,21.82316907362036,23.37462936932155,23.817810833293148,23.974659821135443,24.028851084523236,24.044385573418477,24.050056946833816
147,13.197569688649933,22.057612146042512,23.512228217903438,23.916004504087592,24.05154442151058,24.091447942353735,24.09573516679586,24.091211854937452
148,13.649752459121698,22.27846966729174,23.63963333191776,24.00609938462139,24.12160569171817,24.14809871282841,24.14183078158771,24.127783455796244
149,14.09675430963375,22.486198369620066,23.75743372962091,24.088652464371304,24.18535849315617,24.19928112153968,24.183116176601512,24.160178194776446
150,14.537783054713314,22.681275806668562,23.866204629996442,24.164196575426896,24.243289960423905,24.24544382471083,24.220005672503927,24.188773318911668
151,14.972096966836544,22.864195380023485,23.966505072436913,24.23323960947243,24.295859548217887,24.287006964840426,24.252885084052874,24.21391813562934
152,15.399007097194326,23.03546171553705,24.058875978383295,24.296263984524554,24.343499246981533,24.324362864547307,24.28211265801394,24.235935167737917
153,15.817879026869262,23.19558647982944,24.143838624013366,24.35372639304489,24.38661403587616,24.357876839786737,24.308020183738673,24.25512153827469
154,16.228134071827327,23.34508445347438,24.221893392706303,24.40605791136363,24.42558253328286,24.387888229782103,24.330914282089108,24.271750373472397
155,16.629250020550046,23.484470057333336,24.293518886508988,24.4536641897497,24.46075779687362,24.414711452180878,24.351077567885678,24.286072116197484
156,17.020761347996682,23.614254211068438,24.359171368359963,24.496925902539598,24.492468187276014,24.4386371274885,24.368769985727564,24.298315955917356
157,17.40225898725356,23.734941544972795,24.419284353527356,24.536199385849496,24.521018417900105,24.45993333211049,24.38423012165458,24.3086911932977
158,17.773389692532504,23.847027987855537,24.474268571239573,24.571817271734627,24.546690536197953,24.478846727049582,24.397676456544556,24.31738856465415
159,18.133854991830844,23.95099866827621,24.52451204248973,24.604089370683365,24.569745067992695,24.49560385038296,24.4093087502506,24.32458164598472
160,18.483409838765397,24.047326064113857,24.57038028680358,24.63330357365123,24.590422180637002,24.510412359290964,24.419309183087986,24.3304279724299
161,18.82186089838811,24.13646857810647,24.612216783737036,24.659726794951094,24.60894279145975,24.523462192149733,24.427843713326066,24.33507041317284
162,19.14906461761845,24.218869272729645,24.65034351679662,24.683605971986818,24.625509697173694,24.534926774322226,24.435063183148028,24.338638219845162
163,19.46492505053854,24.2949549090099,24.685061582019326,24.705169109751065,24.640308742718272,24.544964183803582,24.44110444059788,24.341248086301444
164,19.769391445567663,24.365135202586426,24.71665191450256,24.724626334915452,24.65350994995674,24.553718251851816,24.446091503094177,24.343005364713118
165,20.06245574381893,24.429802297376565,24.745376060764098,24.74217091830155,24.665268542989335,24.56131966184216,24.450136539044816,24.344004873455557
166,20.344149917406185,24.4893304937932,24.771477092144774,24.75798024725861,24.675725977374437,24.56788682927424,24.45334082565864,24.34433188724938
167,20.61454323492029,24.544075937882322,24.795180352654707,24.772216970703195,24.6850110638519,24.573527088733723,24.455795687217115,24.34406293794211
168,20.87373943435722,24.594376745312726,24.81669438054723,24.785029910390218,24.693240830231385,24.578337474423503,24.457583401726875,24.343266693094275
169,21.12187392153686,24.64055307207502,24.83621188069662,24.79655497644728,24.700521444387388,24.582405532669323,24.458777911817716,24.3420046409426
170,21.359110942142934,24.682907378092974,24.85391056374908,24.806916134778586,24.706949071884306,24.585810222532697,24.45944560847124,24.340331707151105
171,21.58564075340763,24.72172466561062,24.869953975681366,24.816226325796716,24.712610778365725,24.588622666854572,24.459646054708625,24.33829698844647
172,21.801676888166806,24.757273035547197,24.88449248865265,24.824588232519314,24.717585176858844,24.590906782151475,24.45943257320948,24.335944245734705
173,22.007453426908793,24.789804066926987,24.89766407762772,24.83209508845618,24.721943214700556,24.592719977789553,24.458852872655253,24.333312492785804
174,22.203222393635254,24.819553400945434,24.909595132882597,24.838831518536605,24.725748865606075,24.59411378090692,24.4579496140318,24.330436448138922
175,22.38925125563895,24.84674135914133,24.9204013638149,24.84487407556912,24.729059655825832,24.595134294713713,24.456760795743545,24.327346921637623
176,22.565820461117877,24.87157349122526,24.930188408589512,24.850292099642953,24.731927355503554,24.595822836914746,24.45532033590325,24.324071292625145
177,22.733221159931812,24.894241316175677,24.939052721606455,24.855148150138003,24.734398385461983,24.59621626833552,24.45365842191904,24.320633865215765
178,22.89175303094026,24.914922855501228,24.947082096815617,24.85949880757232,24.736514513179483,24.59634761322604,24.451801935754244,24.317056142564294
179,23.041722246830428,24.93378344397001,24.954356520368034,24.863394967056248,24.738313042860224,24.59624623014633,24.449774722512526,24.313357134531085
180,23.183439527230117,24.950976300530666,24.960948642771537,24.866882525742536,24.73982744319869,24.595938324978302,24.447597947130358,24.309553667478664
181,23.317218371943223,24.96664323636821,24.966924443248214,24.870002735610793,24.74108761987281,24.595447226971597,24.44529042904264,24.305660632251143
182,23.44337344961644,24.98091526881296,24.97234369371881,24.872792731045475,24.742120348264503,24.594793718790694,24.442868804186443,24.301691112071918
183,23.562219078598897,24.993913361370797,24.977260617120574,24.875285776104757,24.74294945713495,24.593996214861132,24.44034779216508,24.29765663691796
184,23.674067848311605,25.005748933892843,24.981724216388553,24.877511761900447,24.743596264897857,24.593071103851113,24.43774041154256,24.293567396682644
185,23.77922936585008,25.016524555354632,24.98577882548147,24.879497468788255,24.744079727412323,24.5920328900695,24.435058195848566,24.28943237262615
186,23.878009219835402,25.02633445260471,24.989464417757286,24.881266921994435,24.744416820254852,24.590894539500137,24.432311307265305,24.28525937077097
187,23.970707903409046,25.03526518893295,24.992817142788223,24.88284151880293,24.744622532324453,24.589667376773146,24.429508710710476,24.281055340225063
