S,p02,p03,p04,p05,p06,p07,p08,p09
142,0.013087258929900258,0.008456637559106639,0.005374688889503432,0.003998712720942876,0.003226598650485357,0.002702193668824293,0.0022870237614824873,0.0019024888331387046
143,0.012993239026926062,0.00797140909725158,0.004975648018046286,0.003667133015028412,0.002939441614557836,0.002446989029181168,0.0020578753634481473,0.0016992659368497698
144,0.012872657055851278,0.007501088319372684,0.00459908306993384,0.0033580682412548413,0.0026737946967614334,0.002212202545592845,0.001848043993391002,0.0015140752651632283
145,0.01272683039843514,0.007046660570608765,0.004244606692793695,0.003070624146062073,0.0024285583322125603,0.001996637877255125,0.001656292454299546,0.0013456565284286626
146,0.012557186321870972,0.006608907945349074,0.003911705483972128,0.0028038609656277913,0.0022026241452977047,0.0017991133205441656,0.0014814013837849416,0.0011927773613251702
147,0.01236524284742302,0.0061884305679882345,0.003599777649299085,0.002556792466634761,0.001994874239130695,0.0016184569773258772,0.0013221855965639406,0.0010542746764485855
148,0.012152597523851227,0.0057856567892144994,0.0033081442296634123,0.0023284300709747185,0.0018042154437125646,0.0014535444137209197,0.0011775133401670246,0.0009290241109738417
149,0.01192090236301624,0.005400859315329853,0.0030360599012624334,0.0021177597631094613,0.001629558497029393,0.0013032676093871487,0.0010462864707960762,0.0008159551612152427
150,0.011671846085192783,0.005034161247863267,0.0027827286430692766,0.0019237684512063424,0.0014698407113655776,0.001166569987276489,0.0009274694434679986,0.0007140737068311864
151,0.01140714564584755,0.004685561414419226,0.002547325408386314,0.001745455122659223,0.0013240372709333315,0.0010424324159430398,0.0008200648693446055,0.0006224244231134435
152,0.011128523009773517,0.004354937175321538,0.0023289943840154592,0.0015818385890042919,0.0011911535580111376,0.0009298830860871021,0.0007231440690702584,0.0005401219738132568
153,0.010837696819976372,0.004042071140020198,0.002126871265772934,0.0014319562779974149,0.0010702364505732476,0.0008280025554086023,0.0006358207116363701,0.00046633658712380566
154,0.010536363461710607,0.003746645269586679,0.0019400820860937529,0.0012948797945000479,0.0009603830619653309,0.0007359258802352997,0.0005572708516865532,0.00040029483727721527
155,0.010226188997819463,0.003468271181361615,0.001767759982840289,0.0011697122914711144,0.0008607327828258349,0.0006528370732894473,0.0004867218450499422,0.0003412831972582353
156,0.009908794424973166,0.0032064946609011713,0.0016090501731014228,0.0010555831408964877,0.0007704614546355515,0.0005779607192835101,0.00042346002260273963,0.0002886390859657695
157,0.009585750877505461,0.002960805147722567,0.0014631091715955336,0.0009516757870642323,0.0006888019044026805,0.0005105823674966814,0.00036680958714896406,0.00024174518387098942
158,0.009258566340264451,0.0027306526462211878,0.0013291241884871852,0.0008572048670885124,0.0006150360576384628,0.0004500341788116202,0.0003161662931461251,0.00020005401779599197
159,0.00892868111890266,0.002515438701777839,0.0012062886867170164,0.0007714362482147408,0.0005484876197670019,0.00039570672072386515,0.0002709563773350965,0.00016304277039580484
160,0.008597459917325523,0.0023145582872530213,0.0010938525463188853,0.0006936561192105728,0.0004885198023885096,0.00034700974538282026,0.0002306481405867089,0.00013023630174302525
161,0.008266188338268421,0.002127365306137108,0.0009910625919928862,0.0006232221494428813,0.0004345530868476999,0.000303427682979418,0.0001947717720440778,0.00010121240734406456
162,0.007936070733904899,0.0019532187423010328,0.0008972241971605399,0.0005595122587465085,0.000386044476385905,0.00026446919321188034,0.00016287778237256134,7.557225956134062e-05
163,0.007608226493260872,0.0017914760519488482,0.0008116742833408352,0.0005019455784349702,0.0003424851513500471,0.00022968123403188656,0.0001345678413144924,5.2965134500482236e-05
