S,p01,p02,p03,p04,p05,p06,p07,p08,p09
107,9.596208355437952,9.388200562554516,9.287563238471463,9.209218854477896,9.138736296172567,9.072096508884187,9.007808346250812,8.944500566228086,8.876417974743589
108,9.406371224010002,9.171286966580539,9.062225736951035,8.978986741281503,8.904873207766784,8.835179140964655,8.768126587535008,8.70221703373808,8.631557884664076
109,9.187458997841347,8.92777954789814,8.811166503308598,8.723560718459922,8.646222012922422,8.573828001505746,8.504348732714107,8.43619501043058,8.363429999906913
110,8.942612314655207,8.660970304088522,8.537714277965236,8.44628787501911,8.366141901152702,8.291411311338592,8.219849898045695,8.149814059796867,8.075414411381487
111,8.675062090528485,8.374191928917085,8.245222740983493,8.150531379031989,8.068001721248663,7.9913015646493335,7.918004441105353,7.846447693831138,7.770878259876213
112,8.388073652616512,8.070764089849192,7.937017703092408,7.83961822496515,7.755128149309343,7.6768240678593,7.60213487607686,7.529412732623086,7.453125757841406
113,8.084895429005812,7.753945116188987,7.616349948609269,7.516792759085789,7.4307597240519385,7.351211417994108,7.275466788057017,7.2019247253329866,7.125354350048241
114,7.768712857494364,7.426889588053598,7.286354161104569,7.185176384973957,7.098007126353778,7.0175642762126955,6.941090092107416,6.867059756281435,6.790617305503233
115,7.4426079602396555,7.092612102646001,6.950014156501538,6.8477336392014365,6.759819873867201,6.678818590106772,6.601926764631116,6.527722750284681,6.451792831114744
116,7.1095248308594705,6.753957300915658,6.610134453097771,6.5072446428793285,6.418959413476699,6.3377192319613584,6.260705007310463,6.186622215764714,6.111559621242435
117,6.772241103103482,6.413576071082616,6.269318047777972,6.16628376814532,6.077978435783393,5.996799860490398,5.919939629386306,5.846251199699282,5.772378600958916
118,6.4333453116383055,6.073907697476955,5.929950128056305,5.827204230310912,5.739206103054784,5.658368685246273,5.581918321464485,5.508874113520079,5.436480500833341
119,6.09521992112505,5.73716761579135,5.594187339728052,5.4921282038478125,5.404738777237128,5.324499707999308,5.248693383084202,5.17651898077176,5.105858806135899
120,5.760029698045344,5.405340334370123,5.263952145782014,5.162941981939895,5.076435758439857,4.997028946256421,4.922078395690477,4.850974593981761,4.78226755166844
121,5.429715003550939,5.080177029714861,4.940931756056699,4.841295648994048,4.755919489216609,4.677555079535267,4.60364928748902,4.533792013621252,4.4672233940623585
122,5.105989544382794,4.763197268502495,4.6265810679102515,4.528606692879578,4.444579648748004,4.367443949693239,4.29474920249362,4.226289827418128,4.162011368880059
123,4.790342057798824,4.4556942981266445,4.322129038740741,4.226066979260423,4.14358055820685,4.067836318295548,3.9964965872840708,3.929562570377243,3.8676937385417887
124,4.484041404619887,4.158743340791915,4.028587931781402,3.9346525125161236,3.8538713126534674,3.7796583073657075,3.709795911728264,3.644491732313071,3.585121348059772
125,4.1881445349822854,3.873212335605558,3.7467648610878257,3.6551354262570612,3.5761980862680787,3.5036339657956717,3.4353504684681013,3.371758786894219,3.3149469373228158
126,3.9035067986681327,3.599774599081229,3.4772751242861943,3.38809767661985,3.311118085544962,3.2402994329672197,3.1736767293644164,3.1118597326162956,3.0576398903825464
127,3.630794098157253,3.3389229164093592,3.2205568217591463,3.1339459529355906,3.059014665378612,2.9900182236630712,2.9251197741331225,2.8651206576135735,2.813501949141539
128,3.370496423809044,3.090984597395874,2.976886324468353,2.8929273597455563,2.8201131656047096,2.7529971901074646,2.68986936015736,2.631713903511468,2.5826834671427434
129,3.122942326250211,2.8561371039259598,2.7463941836813888,2.6651454823323206,2.594497085937064,2.5293027827366643,2.4679762553425633,2.411674451856527,2.365199832130571
130,2.888313947302379,2.634423875793601,2.529081142341738,2.45057648960767,2.382124253177409,2.3188772679105796,2.2593684939842262,2.2049162002701905,2.160947735170282
131,2.6666622659909933,2.4257700570728957,2.324833942530802,2.2490849835143933,2.1828427005665674,2.121554630694078,2.0638672847539397,2.0112478608780293,1.9697210218083683
132,2.457922259591072,2.229997854552579,2.133440685678778,2.060439354387711,1.9964060187760424,1.9370759144266003,1.8812023395753386,1.830388252663795,1.7912259042063283
133,2.261927733400171,2.0468413172736177,1.9546055425578857,1.88432644542047,1.8224879880079925,1.7651038257682217,1.7110264398212394,1.6619808103968126,1.625095365405116
134,2.078425611387047,1.8759603705120753,1.7879626542338656,1.7203653785813344,1.6606963483312143,1.605236456647674,1.5529291021465497,1.505607178273749,1.4709026236303657
135,1.9070895252681908,1.7169539705008674,1.6330891073579323,1.5681204269313298,1.5105855986163874,1.4570200164953917,1.4064492483356617,1.3607997894027335,1.3281735740378053
136,1.7475325768501193,1.5693722944476463,1.4895169077888681,1.4271128638654318,1.3716687577769449,1.3199605181313245,1.2710868078968929,1.2270533756364443,1.1963981426532655
137,1.5993191846064292,1.43272790420923,1.3567438987038827,1.2968317426498288,1.2434280429118871,1.1935343737690118,1.1463132322830916,1.1038353736125828,1.0750405369464033
138,1.461975955869832,1.306505857918694,1.2342436041734572,1.1767435920972957,1.1253244620590408,1.0771978910639746,1.0315808993865971,0.990595229666269,0.9635483880643392
139,1.3350015530377846,1.19017275949318,1.1214740038312243,1.0663010369071912,1.0168063186455356,0.9703956911266687,0.9263314395724365,0.8867726092631756,0.861360802915101
140,1.2178755509495431,1.0831847678716144,1.01788526162494,0.9649503671482762,0.9173166732878713,0.872568066476731,0.830003002789681,0.7918045636401416,0.7679153749506895
141,1.1100662898044789,0.9849945962159268,0.9229264404453374,0.8721380983089944,0.8262997886276935,0.7831573399030844,0.7420365193056,0.7051316868000868,0.6826541887505755
142,1.0110377639094281,0.8950575460175969,0.8360512631355732,0.7873165797178672,0.7432066290036232,0.701613265192691,0.6618810196457048,0.6262033287285362,0.6050288962100581
143,0.920255574925477,0.8128366318871372,0.756722972674595,0.7099487052641962,0.6674994646616028,0.6273975458626069,0.5889980627671321,0.5544819387282018,0.5345049197558183
144,0.8371920158012358,0.7378068626096024,0.6844183588228248,0.6395118034419056,0.59865566239381,0.559987537052109,0.5228653596134336,0.48944658953331555,0.4705648593983369
145,0.7613303318620979,0.669458742557083,0.6186310228528669,0.5755007646968124,0.536170718419271,0.49887920415159215,0.46297965596409085,0.4305957864048082,0.4127111823848395
146,0.6921682254557027,0.6073010659335409,0.5588739509576612,0.5174304986255152,0.479560624491171,0.4435894106435967,0.4088589492567962,0.37744960284413764,0.36046826014768385
147,0.6292206758118368,0.5508630736983378,0.5046814669640298,0.46483776987571446,0.4283636240387523,0.3936576093011013,0.3600441139539612,0.3295512404477563,0.3133838364277608
148,0.5720221328076036,0.49969603963972986,0.4556106350861455,0.41728249978945087,0.38214144037596043,0.34864700324988007,0.3161000136486791,0.28646807852084066,0.27102998860328853
149,0.5201281569000571,0.4533743605961149,0.41124218032706494,0.374348594469609,0.34048003882958255,0.3081452561559672,0.27661614559804093,0.24779226361459905,0.23300365320721994
150,0.4731165687843486,0.4114962058565652,0.3711809954509704,0.3356443657054342,0.3029899846751505,0.2717647985406302,0.24120691300311137,0.2131409323880007,0.1989267830992958
151,0.43058816345364903,0.3736837975054641,0.33505628159957723,0.3008026076045667,0.26930646662037816,0.23914280681935907,0.20951155306647706,0.1821561019710316,0.16844618180300586
152,0.39216705960853915,0.3395833638109025,0.30252139794129107,0.2694803691127845,0.23908902562652656,0.209940893292071,0.1811937983120515,0.1545042923822848,0.14123308503144472
153,0.35750073053009146,0.308864838238776,0.273253450870925,0.24135850253514946,0.21202106012196964,0.18384457529663223,0.15594131244967002,0.12987592945989945,0.11698252546210597
154,0.32625976597699946,0.2812213254088647,0.24695268674435056,0.21614099548372678,0.18780912675708805,0.16056254953156213,0.13346493794585967,0.10798457317662269,0.09541252985911797
155,0.2981374192145836,0.2563684047629522,0.2233417182040398,0.19355417101962757,0.16618210452179483,0.13982583112692737,0.11349781292580019,0.0885660077187822,0.07626318662801168
156,0.27284896813029036,0.2340432897796063,0.20216462644384592,0.173345745437814,0.14689023661418332,0.121386771638754,0.09579437325157869,0.07137723191164014,0.05929561581297094
157,0.2501309438329713,0.2140038808207123,0.18318597209798781,0.15528381968721305,0.12970409436263708,0.10501800947082529,0.08012928756073734,0.05619537628120952,0.04429087518076358
158,0.22974024677324678,0.19602774859350802,0.16618973784687796,0.1391557987062697,0.11441348299001675,0.09051136327542508,0.06629633354293674,0.042816574925552686,0.0310488234944728
159,0.21145318353177345,0.17991106929571288,0.15097823514054198,0.12476728144861227,0.10082632201147135,0.0776766937704565,0.05410726011234601,0.031054817490883124,0.019386965206535933
160,0.19506445070760492,0.1654675263651484,0.13737099145316733,0.11194093435307195,0.0887675019356493,0.06634076363809527,0.04339063394809273,0.020740790986906177,0.009139290568782599
161,0.18038609031378883,0.15252720732661373,0.1252036277321622,0.10051536790456339,0.07807776210455586,0.056346096783954636,0.03399069623100104,0.011720734747200368,0.0001551365613750022
162,0.16724642335930184,0.1409355121495537,0.11432676252809415,0.09034402566499011,0.0686125668281079,0.047549862536300225,0.02576624492434121,0.0038553253389750353,-0.007701934450210501
163,0.1554889947996685,0.13055206647294426,0.10460492433139734,0.0812941007666268,0.06024102713553248,0.03982278684588891,0.01858954238542765,-0.00298141863197543,-0.014555216196754373
164,0.14497152459824747,0.12124968261417735,0.09591550913512492,0.07324549226694899,0.05284485059320332,0.03304810437754213,0.012345270050673207,-0.008903178603247852,-0.02051589884644045
165,0.13556489129484817,0.11291333848362228,0.08814777160637277,0.0660897978121966,0.04631733624194112,0.027120551919779246,0.006929523408416571,-0.014012337992141966,-0.02568406294756187
166,0.12715214111835849,0.10543921661110289,0.08120186429039222,0.05972935575471183,0.04056241877492539,0.02194541593780741,0.0022488564610512185,-0.01840093190708103,-0.03014961976077757
167,0.11962753887928557,0.0987337748625805,0.0749879245631746,0.05407633622667163,0.03549376266676063,0.017437627519711896,-0.0017806132746045478,-0.022151539624815086,-0.0339931948190042
168,0.11289566884897795,0.0927128785832565,0.06942521764585763,0.049051891934936975,0.03103391101433317,0.013520916652964843,-0.00523405653041209,-0.02533813031391219,-0.037286965692828744
169,0.10687056686720098,0.08730097867726272,0.06444132246485879,0.04458534924367541,0.027113492180319554,0.010127012046723394,-0.00817871899982947,-0.0280268455554733,-0.040095432822795374
170,0.10147491842360523,0.08243034216093292,0.059971382739831824,0.04061346459138804,0.02367046597839817,0.007194905080609715,-0.01067465866810835,-0.03027672988764607,-0.042476143917724585
171,0.09663929681380523,0.07804033892000461,0.05595740340424982,0.03707973036171097,0.02064944382595968,0.004670162141451328,-0.012775433049228013,-0.032140411789782775,-0.0444803618648848
172,0.0923014503939612,0.07407677358628462,0.05234759861139082,0.03393372885795998,0.018001044566062774,0.0025042933771146636,-0.01452872147922335,-0.03366472419941147,-0.04615367757310196
173,0.08840564596823697,0.07049127077607409,0.04909579160994326,0.031130538502566196,0.015681308269677174,0.0006541598196463383,-0.01597691458243844,-0.03489128296507715,-0.04753657925959942
174,0.08490205203770529,0.06724071212715899,0.04616086521025409,0.02863019517462817,0.013651153167870689,-0.0009185593796701141,-0.01715763879417409,-0.03585701207953207,-0.04866497143041215
175,0.08174618194800587,0.06428670495495226,0.04350624948301629,0.026397183887638676,0.011875883600964698,-0.002247849337777552,-0.018104249477346457,-0.03659462571192762,-0.0495706441938637
176,0.0788983607691307,0.06159512160763825,0.04109946175390178,0.02439998787906461,0.010324737047540111,-0.0033638228558174887,-0.018846272311634493,-0.0371330699522332,-0.0502817069758521
177,0.07632325477402446,0.059135646353070115,0.038911686246478894,0.022610670100675634,0.008970472933356177,-0.004293116830922372,-0.019409805886994036,-0.037497919791462664,-0.050822984860587894
178,0.07398943409953063,0.0568813933199408,0.036917384775847495,0.021004498194088228,0.0077889972516231865,-0.005059269341245454,-0.019817896728113737,-0.03771174000632982,-0.05121636846183719
179,0.0718689731371569,0.054808532468086923,0.03509394773004715,0.01955959554322817,0.006759025907854266,-0.005683047277216247,-0.020090859393917526,-0.037794418759062864,-0.051481132601338686
180,0.06993708083768979,0.05289597410751412,0.033421384415532884,0.018256641780567406,0.005861774923232588,-0.0061827551434134875,-0.020246581868832436,-0.03776345572248374,-0.051634234452535566
181,0.06817178146434344,0.05112506613613732,0.03188203173465354,0.017078578267160083,0.005080694265302554,-0.0065745093991154135,-0.020300796776950847,-0.0376342342889302,-0.051690569833340305
182,0.06655360692775503,0.04947933035737151,0.030460299669243796,0.016010371268748713,0.0044012070077315,-0.00687247705855043,-0.020267322682343547,-0.03742025619146716,-0.05166320157456994
183,0.06506532841399348,0.04794422046927593,0.029142440070017983,0.015038778187204116,0.003810493467426568,-0.007089104840929394,-0.02015828236778816,-0.03713335985366939,-0.051563577940783034
184,0.0636917140894866,0.04650690776486499,0.027916339035982674,0.01415214264000042,0.003297290334103309,-0.00723530625634794,-0.01998429503657917,-0.036783910601911884,-0.05140171630557688
