S,p03,p04,p05,p06,p07,p08,p09
194,0.9352035590382002,0.9452350013816613,0.9486520013979316,0.9487798990903684,0.9470916495502024,0.94461682920155,0.9430415559563698
195,0.9351886376407492,0.9452193694414746,0.948644895970574,0.9487429508681089,0.9470234374475694,0.9445265902741085,0.9429165004348761
196,0.935174426786034,0.9451959215311945,0.9486051055773714,0.9486903707056626,0.9469495410030504,0.9444022452953504,0.9427594704902731
197,0.9351730057005625,0.9451852633901581,0.9485745522397337,0.9486591068252892,0.9468912764987181,0.9443134274533804,0.9426287306268932
198,0.9351850849270704,0.9451817106764793,0.9485503937867179,0.9486200269748224,0.9468372752508003,0.9442381099233899,0.942505096190871
199,0.9351687424441479,0.9451660787362925,0.9485155771926657,0.9485688678978477,0.9467626682635455,0.9441208703719894,0.9423729352420196
200,0.9351602159313188,0.9451227356294112,0.948505629594365,0.9485361829320027,0.946695877246384,0.944015710047097,0.9422215896393027
201,0.9351353469355672,0.9451255778003542,0.9484651286584267,0.9484651286584267,0.9466255335155438,0.9439347081752203,0.9420944024896016
202,0.9351317942218884,0.9451134985738463,0.9484182328378665,0.9484253382652241,0.9465480843573459,0.9438380743631569,0.9419771629382012
203,0.9351253993372666,0.9451191829157324,0.9483748897309852,0.9483848373292858,0.9464933725666924,0.9437599146622233,0.9418506863312359
204,0.9351168728244375,0.945072997637908,0.9483898111284361,0.9483379415087256,0.946426581549531,0.9436377013116726,0.9417071566986124
205,0.9351090568543441,0.9450538129840425,0.948330836081368,0.9482988616582588,0.9463640537887841,0.9435431991278165,0.9415792590061756
206,0.9351076357688726,0.9450495497276279,0.9482981511155231,0.9482519658376987,0.946302236570773,0.9434650394268829,0.9414613089120394
207,0.9350920038286858,0.9450275229028193,0.9482668872351496,0.94820649110261,0.9462461036946479,0.943366984529348,0.9413298585059238
208,0.9350770824312349,0.9450033644498035,0.9482434393248695,0.9481553320256353,0.9461615491090924,0.9432675085463416,0.9411984080998081
209,0.9350557661491621,0.9449799165395234,0.9482008067607239,0.9480864093802666,0.946062073126086,0.9431801117898431,0.9410669576936925
210,0.9350344498670893,0.9449465210309427,0.9481816221068584,0.9480473295297998,0.9460137562200543,0.9430820568923082,0.9409390600012557
211,0.9350308971534105,0.9449230731206626,0.9481347262862982,0.9479890650254674,0.945952649544779,0.9429804492810945,0.9408118728515547
212,0.9350095808713377,0.9448861248984031,0.9481020413204533,0.9479315110638709,0.9458794636429957,0.9428916314391245,0.9406903700437397
213,0.934993948931151,0.9448768878428382,0.9480729090682871,0.9478860363287822,0.9458211991386634,0.9427999714262114,0.9405724199496035
214,0.9349868435037934,0.9448555715607654,0.9480430662733852,0.9478341667090717,0.945745171065937,0.9427090219560341,0.9404374168298091
215,0.9349875540465291,0.9448491766761435,0.9479691698288661,0.9478000606577552,0.945689038189812,0.9426329938833078,0.9403379408468027
216,0.9349484741960623,0.9448058335692622,0.9479592222305655,0.9477261642132362,0.9455902727495413,0.9425392022421875,0.9402249645518168
217,0.934940658225969,0.9448079651974695,0.9478938522988756,0.9476949003328627,0.9455490612708672,0.942469569054083,0.9401276201970177
218,0.9349051310891809,0.9447468585221941,0.9478725360168028,0.9476138984609861,0.9454566907152184,0.942380751212113,0.939993327619959
219,0.9349129470592743,0.944744016351251,0.9478071660851128,0.9475996876062709,0.9453962945826788,0.9422691960025986,0.9398817724104447
220,0.934893051862673,0.9447049365007842,0.9477759022047394,0.9475257911617518,0.9453380300783465,0.9422173263828881,0.939777322628288
221,0.9348660512387141,0.9446537774238095,0.9477290063841792,0.9474668161146838,0.945271239061185,0.9420780600066792,0.9396032396580267
222,0.9348688934096572,0.9446395665690943,0.947711953358521,0.9474270257214812,0.9452008953303448,0.9420055846476316,0.9395058953032276
223,0.9348298135591904,0.9446360138554155,0.9476529783114529,0.9473538398196979,0.9451305515995045,0.9419338198313199,0.9394213407176721
224,0.9348063656489103,0.9445862758639123,0.9476472939695668,0.9473097861700808,0.9450630500396073,0.9418279489636916,0.9392792321705201
225,0.9348148921617394,0.944563538496368,0.947590450550706,0.9472643114349921,0.9450005222788604,0.941746947091815,0.9391840194439283
226,0.9347971285933454,0.9445372484151449,0.9475527917857107,0.9472188366999035,0.9449429683172639,0.9416623925062595,0.9390660693497921
227,0.9347616014565574,0.9444718784834549,0.9475243700762803,0.9471783357639652,0.9448520188470866,0.941554390010424,0.9389253818881116
228,0.9347417062599561,0.94446264142789,0.9474888429394923,0.9471293083151977,0.9447987281419046,0.9414740986812831,0.938829458618784
229,0.9347445484308992,0.9444718784834549,0.947415657037709,0.9470440431869065,0.9447454374367226,0.9414407031727023,0.9387733257426589
230,0.9347260743197694,0.9444022452953504,0.9473744455590349,0.9469914630244602,0.9446630144793744,0.9413170687366801,0.9386148747125844
231,0.9347054685804324,0.9443944293252571,0.9473438922213973,0.9469104611525836,0.9446068816032493,0.9412481460913114,0.9385132671013707
232,0.9346777574137377,0.9443390069918678,0.9473190232256457,0.946867828588438,0.9445273008168442,0.941151512279248,0.9384038435200637
233,0.9346450724478927,0.9443304804790387,0.9472216788708465,0.9468450912208937,0.9444470094877033,0.9411046164586878,0.938322841648187
234,0.9346379670205351,0.9442636894618772,0.9471833095631155,0.9467655104344885,0.944388744983371,0.9409809820226656,0.9381729171309416
235,0.9346187823666696,0.9442388204661256,0.9471456507981202,0.9466951667036483,0.9443226645089453,0.9409049539499392,0.9380670462633134
236,0.9345924922854465,0.944213951470374,0.94709875497756,0.946657507938653,0.9442572945772554,0.940819688821648,0.9379647281093639
237,0.9345953344563895,0.944199030072923,0.9470319639603986,0.946621980801865,0.9442153725558455,0.940766398116466,0.9378929632930522
238,0.934520016926399,0.9441599502224562,0.9470376483022847,0.9465559003274393,0.9440910275770875,0.9406655010479881,0.9377586707159935
239,0.9345505702640367,0.9441265547138755,0.9469843575971026,0.9464528716307541,0.9440825010642584,0.9405880518897902,0.9376634579894016
240,0.9345306750674354,0.9440967119189736,0.9469303563491849,0.9464571348871686,0.9440014991923817,0.9405269452145149,0.9375781928611104
241,0.9345029639007407,0.9440640269531286,0.9468905659559823,0.9463875016990642,0.9439318660042773,0.9404232059750939,0.937475874707161
242,0.9344837792468752,0.9440284998163406,0.9468465123063652,0.9462780781177571,0.9438835490982456,0.9403478884451033,0.9373778198096261
243,0.9344638840502739,0.9439688142265368,0.9468209327678778,0.9462581829211558,0.9438011261408974,0.9402469913766254,0.9372641329719045
244,0.9344255147425429,0.9439517612008785,0.9467200356993999,0.9461857075621083,0.9437158610126062,0.9401745160175778,0.9371532883051259
245,0.934413435516035,0.9439617087991792,0.9466859296480834,0.9461530225962633,0.9436860182177043,0.9401432521372044,0.9371191822538094
246,0.9344077511741489,0.9439190762350336,0.9466859296480834,0.9461118111175892,0.943636280226201,0.9400494604960841,0.9369884423904296
247,0.9344063300886774,0.9438139159101411,0.946624822972808,0.946020861647412,0.9435680681235681,0.9399201417181757,0.9368505970996921
248,0.934383592721133,0.9438281267648563,0.9466091910326213,0.9460052297072252,0.9435225933884794,0.9398732458976156,0.9367596476295148
249,0.9343679607809463,0.9437684411750524,0.946479872254713,0.945955491715722,0.9434486969439604,0.9397723488291376,0.9366573294755653
