S,p03,p04,p05,p06,p07,p08,p09
134,25.357346094573057,26.925582025324104,27.82133205592418,28.42925681642235,28.91013385043463,29.36171889758349,29.8975226142611
135,26.238091669640223,27.824804489246908,28.729299762665995,29.34197867630141,29.825916683286273,30.280275688645432,30.819970811540735
136,27.12399625736409,28.728516000930785,29.641364248252767,30.258504817006756,30.74524850154596,31.20213618551151,31.745467416555186
137,28.01463097579328,29.63632683993811,30.557159614771674,31.17848622734912,31.667793661481888,32.12697651362865,32.673701511457566
138,28.909595112039813,30.547874966724823,31.476347102424352,32.10160058817351,32.59324285109919,33.054498803091725,33.60438775889538
139,29.80851523681597,31.462824877200998,32.39861381929235,33.02755092520254,33.52131168635842,33.984429737468695,34.53726490455718
140,30.71104420952878,32.38086638771087,33.32367142425566,33.95606423038153,34.45173928768908,34.916519093270296,35.47209428168917
141,31.616860098031946,33.30171337210921,34.251254782990166,34.88689007033143,35.384286854330206,35.850538286603324,36.40865833294666
142,32.52566503494243,34.22510247018798,35.18112061447578,35.819799198003786,36.31873625151814,36.78627894102741,37.34675916245467
143,33.43718403022483,35.15079178435076,36.11304614305758,36.75458218124517,37.25488862315103,37.723551488290695,38.28621712863344
144,34.35116375756483,36.078559579168626,37.04682776885545,37.69104805975251,38.192563040394376,38.662183811463606,39.22686948624965
145,35.26737132993664,37.00820299631395,37.98227976721493,38.62902303986159,39.131595194664,39.60201993802711,40.16856908424569
146,36.18559307772927,37.93953679537701,38.91923302597401,39.56834923472486,40.071836141625,40.54291878872059,41.11118312422541
147,37.105633340881226,38.87239212921721,39.857533827543214,40.5088834557694,41.013151101205324,41.48475298637786,42.05459198296522
148,38.02731328466041,39.806615360828275,40.79704268123181,41.45049605979349,41.955418317196454,42.42740772761796,42.9986881010328
149,38.95046974707788,40.74206692715758,41.73763320982536,42.39306985475837,42.89852797874635,43.37077971904416,43.943374938473205
150,39.87495412437985,41.678620253973754,42.679191093174566,43.33649906615224,43.84238120496166,44.314776178605,44.88856599757739
151,40.80063129969858,42.61616072466056,43.62161307048165,44.28068836481451,44.78688909291257,45.25931390187905,45.834183911951214
152,41.727378618696854,43.554584704758206,44.56480600201834,45.225551956257824,45.731971828539564,46.20431839234544,46.7801596004568
153,42.655084914936374,44.49379862317495,45.50868599022287,46.171012730802644,46.67755785932947,47.14972305410137,47.726431484071746
